Frame,CenterX,CenterY,Radius,Metric,Remove
76,669.869534270211,910.093190815998,8.88942723091302,0.144715483757407,1
76,972.603736848473,854.930206596608,6.53796814235261,0.144351922201571,1
76,867.143018977514,912.209651822171,9.44714336431015,0.143677393388071,1
76,796.802609222915,822.0335008203,7.75267461597728,0.141566110788245,1
76,1162.70942487678,569.499141967758,8.62413475722414,0.13998879412508,1
76,866.875314060001,601.274596430859,9.73783350295541,0.139906619911045,1
76,649.552416105268,1033.90097681111,8.09580552002494,0.138173642342609,0
76,919.0853765409,1132.23282320136,9.64970708872626,0.136821850026618,1
76,1096.80712440869,999.007438764738,8.72987781770054,0.13546139749995,1
76,707.826481337336,876.626396904166,7.39525759015904,0.132889695459686,0
76,840.833442582329,717.589719110185,9.62839075559033,0.132768550005406,1
76,693.176712501988,395.945283756192,6.63317823754604,0.132593727601359,0
76,809.102914641931,1148.58526431613,7.63385820614761,0.132215501741441,0
76,1229.01046800878,607.954193945375,8.1350646348318,0.131476592502546,0
76,799.618508041911,576.072076265169,8.88358952178132,0.127082797104479,1
76,785.353788684454,763.269005173096,8.85173721882187,0.126717304937779,0
76,155.393964635655,45.4422648375305,6.88638916720269,0.125816627884379,1
76,927.827798342501,591.417563262711,9.83102469525668,0.12294041413095,1
76,922.140972469714,918.036341472771,9.00544949321942,0.122636855687257,1
76,1187.9427603653,1023.8560484735,9.42569191958346,0.122595910800935,1
76,1277.57922200834,654.106360987016,9.54830097583476,0.122027607246007,1
76,1030.03308734897,765.467016909687,7.88461785894806,0.121769274906231,0
76,683.069286050702,607.002214547495,6.76895591718401,0.120676225729899,0
76,1036.96281940147,885.914329392047,8.97042357465067,0.120371972489103,1
76,879.972016892339,771.576695023108,9.68999541526514,0.118598988245772,1
76,895.01272264677,619.429062450914,9.72382053690761,0.118395742427366,1
76,1038.83209713862,513.587638932546,6.90123995295766,0.11512639422834,0
76,762.850323208348,581.920779359603,6.70102532840112,0.114604651850723,0
76,681.467194826025,494.395661064688,7.18598231075615,0.114303942353208,0
76,856.453239618116,1146.76525242211,7.87195018482151,0.111511456252359,0
76,682.144999559173,847.846887633611,8.76211536123778,0.110014899021054,1
76,1104.83432053559,984.264784805231,7.93897110448541,0.109849440538271,1
76,1000.75434682753,537.09891764359,7.00706719277694,0.10955996677824,0
76,814.029906714425,441.046675354514,6.16606978194789,0.109551143035665,0
76,1046.70150760095,538.018701633147,6.70938115634314,0.108848568292446,0
76,1281.74051332815,704.833750721459,9.71360189240727,0.108007325429095,1
76,702.034657128307,1092.39634463906,9.07834160366585,0.107834987598157,0
76,670.620073257767,648.919981505001,6.64131704832182,0.107544590362011,0
76,763.31632724787,764.503565805347,9.3510360125375,0.107432409879971,1
76,647.840972168819,963.450302129252,7.58824768936755,0.105711757315985,0
76,818.744873751897,762.346283258569,8.5606034722587,0.104713251839686,1
76,962.966822314307,693.81280163867,9.5407800382014,0.103748117983934,0
76,713.672433278236,588.79482839295,6.0499740982584,0.102656490255181,0
76,1988.81677244364,1844.95140427691,7.70690711686762,0.101907995568348,1
76,918.041720916371,732.225153128029,9.15024566630232,0.100732136602379,1
76,1913.41476043096,123.029587186761,6.07001118974455,0.100396906925968,1
76,877.84685413835,831.895052020506,8.78133382180119,0.0986956437936651,0
76,1272.30483592322,632.377632342672,8.15364509971606,0.0962985365463287,0
76,1379.85099745332,964.652479682662,6,0.0961641037632134,0
76,310.252394969779,134.387261460377,6.44823103863358,0.0957895184035157,0
76,1967.92794730718,1869.95166567085,6.47368521891509,0.0945791970303001,1
76,857.575618235197,618.145719045179,7.10021682266214,0.0939217221449982,0
76,1085.62297252541,976.72723131197,6.48854655901937,0.0938262497046189,0
76,1085.16059273854,910.846270321346,8.23687060319628,0.0913223787818793,1
76,235.366632966336,71.8780638805138,9.39490650683074,0.091114552905987,1
76,1275.66335965998,680.001309898968,10,0.0907866696147665,1
76,935.478773194216,511.126641853196,6.16207971714829,0.09032519440418,0
76,991.3729512334,993.850727036384,8.09911646979314,0.0893818723917396,0
76,943.663749795606,630.586788325932,6.49061830638886,0.0887876246520448,0
76,1017.56043730282,858.161918570592,8.70425860007754,0.0886027061334269,0
76,931.436007553692,456.47782594358,6.27963641435863,0.0878354719730572,0
76,956.645987722478,668.372359431115,9.09751740041618,0.0876817727803779,1
76,83.1977670232036,116.077274468183,7.7635591018005,0.0873610330012624,1
76,856.451200475285,639.728460344775,7.74596669241484,0.0870937293315272,1
76,665.527985189607,712.274779879698,6.35213996662581,0.0866613979581148,0
76,893.057214542066,676.106389731565,6.27547818150477,0.0866613979581148,1
76,1247.70197831721,611.164956679404,7.09053465778142,0.0861881344314669,0
76,900.71788923002,860.966600639423,6.20277700849485,0.085758950477737,1
76,787.67013567455,1155.0963727286,7.41502164739541,0.0855153320754446,0
76,1000.23682943716,815.120535105292,6.92612072554885,0.0848193047024107,1
76,883.493454333332,788.693918281197,8.66544490127063,0.0843960711323822,1
76,2011.5200302494,1890.98954791542,6.55236022623871,0.083305864274522,1
76,1905.94472895437,1888.85571036505,6.5656186782916,0.0823000426538262,0
76,1082.46294992918,800.439105624782,9.49211011491009,0.0821435834314273,1
76,904.806907797855,937.014216586982,9.3580577537236,0.081270445530555,1
76,931.691200965186,664.521256140591,7.92144963786586,0.0809870178306486,1
76,839.280614624128,647.614842545557,6.29998219317734,0.0806522438484709,0
76,1924.6607905653,1853.73429897092,8.74354684772547,0.0804736532725505,0
76,939.258564269619,702.175916565603,8.52440246942358,0.0804664176475626,1
76,638.628382679056,596.072003758735,6.91369209566224,0.0802570519432932,0
76,747.48216324628,730.188518789365,6.34246997219739,0.0796401622086296,0
76,624.11163929599,692.105798460309,6.29919595863292,0.0793319577384572,0
76,1865.51381412697,75.9525840162378,9.47734989562891,0.0793319577384572,1
76,877.545606129253,628.46130417581,7.41581195373858,0.0792956425231641,0
76,632.514065940904,555.742420734509,7.11983692369501,0.0791831911941979,0
76,950.922025478194,525.446068330613,6.28958898703072,0.0791163695355143,1
76,780.689590075433,602.351795095968,6.52745554956633,0.0788045936563753,0
76,981.665582877497,614.07166821237,9.06612760979145,0.0783907507966443,1
76,816.058421557451,830.775228848994,6.32515596517318,0.0783518874565528,1
76,749.58990216392,741.916808324301,8.22231844906646,0.0781122942610336,0
76,837.843298815571,591.16561084814,6.07728586979632,0.0762588047709267,1
76,962.847360945447,590.670949160812,8.66221419159462,0.0761270384971873,1
76,1844.85274105635,1938.89711816757,7.7696231318606,0.0757138086073722,1
76,827.603481058981,657.188994603015,6.89686817924111,0.0756683815694969,1
76,918.621703226797,619.669040613314,9.31319790137385,0.0756405939972908,1
76,938.94510450028,734.938182894913,6.06003301476621,0.0756405939972908,0
76,743.611114452583,889.99873312219,6.2711683322926,0.0753242323862322,1
76,673.378776904242,566.79050754586,6,0.0751330528178462,1
76,1188.93899987928,2005.37753617632,7.63465014731639,0.0750365616431751,1
76,1889.79661889332,104.897622908915,6.82562029114768,0.0749055266336075,1
76,1014.23789479234,558.02260846934,6.32962420286431,0.0742874485668352,0
76,1211.71636845378,619.083499665287,9.52938580516208,0.0739516488243479,1
76,619.596752031476,428.717934192176,6.09311585915212,0.0739384909022414,1
76,955.653733622821,906.811764029554,6.81887154329813,0.0737445821266333,0
76,174.082017696118,79.8981799667522,9.2817612630524,0.0726260342130657,1
76,1082.15264603963,1025.36787784146,8.63417334568868,0.0723239544735162,1
76,923.435687666966,866.890570847761,8.26298195823396,0.0718093934094788,1
76,1953.81717613536,1848.01473287723,7.76958339789569,0.0715048337478471,1
76,1902.88807682494,112.040251561794,6.14204711039023,0.071372719530418,1
76,856.300555691943,554.621586742777,6.22525410131352,0.0708997245648486,0
76,577.003965703667,582.534844421471,6.41269293351603,0.0703465663646044,0
76,332.828889067351,63.6761234342214,8.41180993461495,0.0701218607878805,1
76,747.361787944493,593.531097106589,6.21642690085304,0.0697305311564508,1
76,1891.62474543526,1900.38624115641,9.797212187973,0.069694823728926,0
76,1079.95946264513,653.02146532802,6.77715245731735,0.0694714615463423,0
76,193.468994943686,65.1635311279149,8.53894291290645,0.0692730227551546,1
76,884.70845590362,600.811563166059,7.35978557779255,0.0690873964332921,0
76,1848.83149342909,89.5346780242138,6.75948251544015,0.0690194033474296,1
76,1990.28092499707,163.861348501391,7.63987802252037,0.0687648502940142,1
76,640.312063550697,483.918840574098,6.05762033200614,0.068684592561103,1
76,1912.98929412001,1877.6048580416,7.07127197915561,0.0686299385545142,0
76,881.683988219794,484.077588831558,6.0680113807165,0.0683372562586219,1
76,951.915167159149,589.12373521874,9.43341991589164,0.0683372562586219,1
76,773.830867803713,1153.57070273646,6.79699874455076,0.0682497309968542,0
76,315.346759228187,146.810985089553,7.43633798046396,0.0677549277481682,0
76,721.815394522727,986.462406937935,7.91942647453085,0.0673495536386606,1
76,1051.95135458253,1019.56666264701,6.4653619873554,0.0670114167213048,1
76,765.331421010499,784.882922669576,8.0921901087941,0.0669220878690359,0
76,1007.04538893376,772.608126287638,9.00808686074377,0.0666002733238976,1
76,1940.9128154261,1969.73351852737,6.33694529821933,0.0664913608108484,1
76,920.736341561519,1094.17549687441,6.03956303868602,0.0661596915021776,1
76,1927.78287605668,264.68861751188,8.67083670410978,0.0661570934171384,0
76,1836.19288416506,1920.23838880013,6.82597390386167,0.0653648516410081,0
76,803.28678324142,471.261401379664,6.41520306979821,0.0651810209070208,0
76,1938.49965329296,246.318831661898,10,0.0650851217781584,0
76,1087.10974096554,571.008840866055,7.68391343294267,0.0650636620394284,0
76,1820.94734941683,89.4049042508467,7.79260645662303,0.0648678914114591,1
76,1200.00088278977,789.368914679393,6.72731666734679,0.0636974875593252,1
76,875.323190255427,950.512671008172,6.27291846581711,0.0635339467858326,1
76,1020.05865892821,958.875932705359,8.85484346466355,0.0630537861607559,1
76,1477.80353277671,2019.80371724656,7.89106964259788,0.0626524874130265,1
76,918.125064302288,406.203827655612,6.14673709471135,0.0623342877670129,1
76,857.436075390234,718.880546560854,7.07733690424463,0.0622721004732687,0
76,996.814599251702,572.601320023494,10,0.0620662951294625,1
76,714.93881387017,858.843766178594,6.60878193269074,0.0619867785462141,0
76,908.712680222738,830.197088849749,8.53238888940367,0.0618172956459672,1
76,1971.75072390651,131.772578398299,8.22512699925036,0.0618172956459672,1
76,1083.73735156292,663.514976819205,7.2988513486867,0.0613670942534194,0
76,1001.62525565523,850.530916923072,9.08292670367493,0.0611939839851406,0
76,1877.4790087679,95.2745619019647,6.8216509427622,0.060699373429532,1
76,846.746660183675,945.348842656211,8.6375710664777,0.0604108095645275,0
76,1005.96495924976,936.616773747238,6.16141077829305,0.0601685477369379,1
76,1008.73066801558,906.173556265997,9.25494919430137,0.0601246703259246,0
76,818.321722885742,1079.24630238598,9.55474566647105,0.0598288470701908,0
76,1050.0833681742,855.341271165908,8.070435624622,0.0592878767850826,1
76,1068.13373811632,544.721476520379,6.70253653090272,0.0592549940186552,1
76,929.648746653306,847.427486905582,9.45129730153175,0.0591373982932501,1
76,854.083104913234,1067.70245284223,9.91377662384285,0.0591118027936151,0
76,1211.87113516267,661.520333500948,6.26692848415363,0.0590018777794651,1
76,1082.32246137925,694.854344662657,6.23272919565561,0.0588353686245579,0
76,1099.43712140138,766.005146717756,6.38920580766003,0.0587219435480635,1
76,862.650661331692,790.650015431451,8.49472251386887,0.0578681092673427,0
76,1059.67713715898,732.981827627159,6.30263280211378,0.0563441516371062,1
76,101.639474776798,1765.81679015816,9.02439870884614,0.0555654339358926,1
76,961.669458200722,966.186299539773,7.6051962959854,0.0553752725696727,1
76,988.64270352894,647.340297065286,14.1523550412569,0.284519715117773,1
76,1233.69754528165,872.122123000675,14.0363916920448,0.264136542391751,1
76,1224.76909254714,908.822586972397,13.9628951176747,0.261125826032828,1
76,852.110942367255,691.494959830255,14.2407889239751,0.227770639088853,1
76,1089.86565851137,911.859980223811,13.7921355779424,0.208732298144368,1
76,743.841794538011,802.835573041369,14.4651432923746,0.205890933777058,1
76,1101.41760447529,1023.86873670656,14.0283323581134,0.182149730364381,1
76,1177.67416939146,770.996542296204,13.9427923213848,0.177383820236701,1
76,957.457744223593,671.500332647572,13.3095279672779,0.175551738972776,1
76,956.937424359958,557.700424149606,11.3501695268191,0.171947941953442,0
76,1024.24932246221,852.186992770138,12.1308958012957,0.171727872865052,1
76,936.177433944299,707.679413712941,14.4542911382389,0.169482774313779,1
76,869.488824079669,912.137978027995,12.3528608071034,0.168962198597543,0
76,997.272977792088,572.777889460061,13.6034204341775,0.168703929178185,0
76,857.276219299967,640.709226951828,13.7108207156143,0.164999827986704,0
76,744.539060668228,763.262798343775,13.807531832617,0.163815953373007,1
76,651.742317206021,1001.58510799398,12.1940145235642,0.161427375682057,0
76,771.423031085878,728.478669177842,14.1762015447105,0.153692231396236,1
76,688.816659821774,925.677088766094,14.1080901542338,0.152244702209382,1
76,769.381793049149,698.704217457501,11.1875233170212,0.150672247200889,0
76,1222.67661992579,1141.4902425644,10.1758569462203,0.148919011085384,0
76,839.355610740304,762.970906546656,10.247100255638,0.148353859170249,0
76,1068.78693978541,883.520383906352,13.391540127058,0.148195166924414,1
76,990.189791257741,982.275406874748,11.1387094685988,0.1472953576982,0
76,1009.42144918041,612.825866682503,14.3712557171096,0.144413934227733,1
76,1277.08997503682,653.310014611162,11.7845345277429,0.143554737485639,0
76,1274.72507090486,680.546606517815,12.6190689981971,0.141032534540141,0
76,918.199944470339,1131.85679189454,11.4151333948022,0.139177636063351,0
76,681.949619076963,847.576756553719,10.0725343012424,0.137407747694662,0
76,1187.95179561951,1023.87137066315,10.8486063554441,0.136715137046857,0
76,833.129547231501,1152.36053332045,13.6898416391814,0.128772558352333,1
76,928.494223158609,591.903775200866,11.8433694817034,0.127204121362451,0
76,1870.37827126433,75.9055076426519,13.0651541005026,0.12705536034133,1
76,904.421169599686,749.201091637891,11.3033917672345,0.125647297645971,0
76,904.951838949749,940.253720280646,12.3322718689512,0.124891104543705,0
76,922.134515019854,621.147102782131,13.2596050961638,0.123299177630927,0
76,812.470391699857,656.622382004233,10.8543142889953,0.122147008460706,0
76,880.184840644373,788.663267126082,14.0569781691504,0.121754987622044,0
76,918.514718652176,733.128871181753,11.1564455090414,0.12173960650053,0
76,1198.87268069203,1202.50787197797,10.9957748754178,0.118762143091787,0
76,670.133614875595,910.180889138746,10.2358008610664,0.11856358298676,0
76,1018.88974080675,586.704597081511,11.6622698144954,0.118474064190269,0
76,961.940937830946,630.173586672259,10.6492152827809,0.117571869299812,0
76,1089.94381531979,973.781754983258,11.762407910325,0.116534616838114,1
76,948.609519715226,646.772063092482,10.778324387787,0.115967268460019,0
76,1280.90213762826,706.682088140491,12.2071146710416,0.113014285919651,0
76,981.880187152917,612.078822060068,12.4101515547323,0.112654644458278,0
76,800.206670036907,576.582805870627,10.3859006489441,0.11252275620008,0
76,663.064767848059,936.077072336989,11.5464291542782,0.112440060838361,0
76,1096.62119760297,999.920835917691,10.3754747845347,0.108331402855628,0
76,874.92962255315,830.455828235506,12.0819586763331,0.108078349566238,1
76,1227.54050792842,608.446478199876,10.231517824324,0.108037579287764,1
76,879.997320576663,773.408764687086,11.9312065129101,0.107965585156178,0
76,672.666170008887,1022.29740366073,14.5223993689815,0.105887303564449,1
76,950.255925287404,1123.62836153025,14.638085720357,0.105312437583938,1
76,818.802176496958,761.893924557704,10.125137373364,0.10464751276148,0
76,1082.79814015736,801.343436096551,11.4407793402605,0.103451853035855,0
76,897.589460123996,910.738407258735,13.6857687738753,0.101737942230644,0
76,761.201888143368,763.965193571047,10.5118060266511,0.101510527671598,1
76,1036.83998021336,887.284087648811,10.6262203484344,0.101411640691154,0
76,840.03104058893,717.316254000033,11.9992031684101,0.0997754312728251,0
76,1053.73738624066,851.724524236182,13.3231773605367,0.0983525502689443,1
76,1112.65554091985,563.930368438897,14.5999544471879,0.0983525502689443,1
76,840.343411605531,666.755925832176,11.0666519248921,0.0953126654324921,0
76,622.454309420626,558.704561469225,10.4597122148589,0.0941671846244373,1
76,959.87189620665,596.016802717429,14.1032174665715,0.0930226336872909,1
76,900.610416913659,594.469892504427,10.8339525496441,0.0917288701902153,0
76,788.499124546345,761.569269966323,12.4009627399011,0.0913082652310544,1
76,1162.47415646416,571.123191907737,10.8804614476315,0.0899215089336643,0
76,885.365485675408,1141.60747837558,14.8293304694342,0.0898820876799594,1
76,922.053531432648,559.382428233552,10.56642344775,0.0881729224728166,0
76,1137.83526206978,1020.96512345506,10.7311170217425,0.0875525960068545,0
76,1991.81962798794,1847.54138242457,12.3697215145166,0.0864089896988376,1
76,924.68198537283,919.953918741663,12.6695536346649,0.0859624097557334,0
76,703.906316622505,1092.11646462684,11.0790053452572,0.0856712458392532,1
76,781.035417050768,554.517577812713,10.1547946207058,0.0856267700468178,1
76,1172.48281349524,736.968270458888,14.3849319455688,0.0855584713336458,1
76,716.321914072004,821.086178089098,10.8540243878037,0.0848501759653377,0
76,1141.45019088146,572.354658613534,10.6164769823782,0.0836397707967904,1
76,190.567180798974,61.8275839078663,12.5741459270825,0.0807789115364969,1
76,988.636718893433,682.222921182941,11.0992764880202,0.0801509371176692,0
76,1046.48018179208,735.427123062399,14.076740289905,0.0784161786598915,1
76,685.030731461827,1064.80128430434,10.2619136782614,0.0773518481249612,1
76,330.358700833528,65.2636153114826,12.240731862372,0.0765551937753142,1
76,1079.70362653299,978.268111372415,12.3489719994618,0.0762247358402128,1
76,1158.08901450933,651.5934679285,10.0896735775108,0.0755164948141499,1
76,997.218862296608,818.488157854894,11.549475472155,0.0752213229965416,1
76,1029.97732917233,765.896945769889,14.9443014555105,0.0745925587800021,1
76,894.428657196221,619.461247130031,10.9487740571962,0.07427304805746,0
76,1211.3664612315,620.238224149894,11.2308107853127,0.0742395904136777,0
76,907.140545799537,862.66288902558,13.0398045371657,0.0741556053563733,1
76,807.625818993129,685.623562045224,14.8981357169138,0.0734043509262466,1
76,867.66605834265,601.247396478739,11.0584760163472,0.0732153799181602,1
76,1039.85304636047,795.57681421607,11.9905328093333,0.0722580628013366,1
76,911.668328890355,833.825436013768,12.8963127090516,0.0707093510857191,1
76,809.210236739665,735.696893056476,14.4673994582377,0.0690756727333121,1
76,1005.66764761424,706.604288389221,13.3506751607329,0.0678057787802377,1
76,1211.9400373183,888.930253271083,10.2029294910856,0.0676648780688653,1
76,948.633777574206,467.724708231694,12.2474487139159,0.0675495762842706,1
76,927.912554549345,665.279072643414,11.7300375238719,0.0663435739617741,1
76,650.536649157987,1033.90252859132,10.1859332633078,0.0652920747318377,1
76,1233.42763489331,872.498069634798,15.9941990751298,0.35778514209958,0
76,949.313810565296,1122.71637194728,18.1731743549813,0.332076478212589,0
76,1337.49982303915,939.479885924073,20.2107929878657,0.321966433687314,1
76,884.41414014385,719.700610305086,19.6347135034071,0.30701980589716,0
76,1064.45961175396,1020.73349795332,20.2780164016416,0.292049925340545,0
76,1113.23084637769,566.500410825469,19.0697489798557,0.283681151097261,0
76,724.070346441395,1114.30394553164,20.8904867484921,0.274032057335963,1
76,774.426036835787,729.336256570499,17.5537425200981,0.270833480166197,0
76,887.587562919664,1141.69745228632,19.3477224871173,0.264409701505619,0
76,736.537872629281,844.567642951945,19.1988547858147,0.235998310106138,0
76,1241.16956270536,834.756426524297,20.0017633005127,0.231792442915017,0
76,1089.81849285415,911.165312054704,15.4369717988006,0.22811065594853,0
76,1054.47802694073,567.243972192636,19.9698020756883,0.22041229968247,1
76,988.877885082412,648.64072365637,16.1434958355991,0.208355900217997,0
76,1224.22960387045,908.698338251172,15.795895162632,0.20502340458974,0
76,1058.20724025013,849.799759894826,18.6730498230587,0.199293658449188,0
76,809.788815515573,687.095439611255,19.223950207756,0.191177942425209,0
76,1045.58239888483,732.54438430405,16.5997609831452,0.174661882574955,0
76,852.943200850271,691.778544630999,16.130471143375,0.173907818098095,0
76,688.994677121929,927.050008394666,15.9115446654067,0.17049743713495,0
76,1069.48775884019,882.42388756825,15.5583453194667,0.166441375351846,0
76,745.041484797908,802.948258329321,16.5575490284774,0.164342954316696,0
76,833.190433537965,1150.928744252,15.6533926254946,0.151244714471465,0
76,870.991384889231,916.916091984604,17.8484127854099,0.149527005553717,1
76,1100.34699455137,1023.58470583391,15.7225376488278,0.147735179031777,0
76,1874.1518222465,73.0440614861036,17.3313371032752,0.143794612109903,1
76,856.500215279707,642.536491233505,15.7246030813176,0.137764681948301,1
76,674.195279455377,1023.22907940838,17.4470226314896,0.137288145277017,0
76,809.100931485265,737.047861880026,17.961412478095,0.135327050075439,0
76,958.748707611121,672.074203811203,15.4985656094499,0.132713982766362,0
76,997.974546924937,574.660223806004,15.6698367988155,0.131116036053641,1
76,747.742672715441,764.192476733109,17.1830105677975,0.130037083828046,0
76,1179.43800506794,770.696601132214,15.4653187844215,0.129722932882633,0
76,1043.71138475436,959.108129025701,18.6333734623429,0.129171413191987,1
76,1087.52412855374,604.760722022802,19.3411611277582,0.126147185826024,1
76,1048.08753108846,808.753151779957,19.3625786603885,0.125885698730624,1
76,1193.71762230827,656.452845682332,21.0187579601627,0.125584981081846,1
76,957.853505964246,777.974174135166,19.576286038102,0.125143814738199,1
76,957.992704815158,598.953004390943,17.8977814136765,0.122755531231679,0
76,923.653484041282,622.498028958915,15.8411530750164,0.122398329397593,1
76,936.830267885422,708.058121691814,15.9508481667482,0.119258439838443,0
76,878.108566014665,788.40993231526,15.9582823942959,0.114575261089926,1
76,905.112120079859,1101.71887078238,19.841361000242,0.108740918455471,1
76,1108.20190460831,649.827272427887,18.1416739460281,0.107809049199057,1
76,1004.69526614053,711.913389292213,19.5865456393731,0.106962044408355,0
76,1010.91198141961,614.917119479524,17.3437397127084,0.106897906322828,0
76,1064.76699747753,768.471441080977,19.5051684908153,0.105803327862194,0
76,187.422756748755,57.6783271102224,18.260912751276,0.100581713218009,1
76,962.048494727846,929.525238843279,20.1849414472118,0.0990075935683256,0
76,1080.87931249124,1129.35567827097,20.0059655279001,0.0987858098515424,1
76,1074.80349252022,979.782661284037,17.5789693474008,0.0955822569805656,1
76,1273.15343486917,681.380198271783,15.4717833400807,0.0937374709168081,1
76,1170.21823537799,736.678107386372,16.6069999259104,0.0918163212010184,0
76,997.526016579738,819.062876683117,20.1308634748955,0.091458992847288,1
76,733.11603950944,978.463077928636,18.9705503936762,0.0913469397956065,0
76,878.133571024067,890.689518368928,18.639711944809,0.0903785626768808,0
76,894.734916267641,911.225545084023,16.8818415600373,0.0877009319174117,1
76,1232.42874453132,774.010557584056,19.0764343777734,0.0830632449606499,1
76,1240.6487768036,643.489560937016,21.7973583366329,0.0820736294103866,1
76,712.463710855771,1028.46493456879,17.9335400949464,0.0808237323832503,1
76,1894.45750714074,72.2260984245415,18.0331307456434,0.0786733971783393,1
76,1280.51334531578,739.789690918985,18.4154888701424,0.0783379579774366,1
76,930.348259928462,593.15111198873,15.2158467827441,0.0768513720862124,1
76,685.144160806311,986.630466179395,18.8613098715686,0.0759826975806476,1
76,1238.75697759833,790.329659904908,18.9546243666901,0.0755520538431257,1
76,1137.12527051606,933.193777514901,19.5160991007698,0.07162293327066,1
76,979.993446894077,888.901579258898,18.4252698754426,0.0700142571172297,1
76,956.207156023042,975.338816593069,19.0680552860023,0.0689577462626312,1
76,1038.32780773514,1060.55480390173,18.9255999898949,0.0682941807354861,1
76,1273.09128369771,653.50724988422,16.2903656349183,0.0675808052475263,1
76,1019.50789324174,849.860310779218,16.7232876524915,0.0672389293018025,1
76,959.268632213294,987.489275313769,20.0647099741708,0.0652999777207148,1
76,1272.01250184975,753.719939602947,19.2022650244461,0.0650072734522498,1
76,1075.800090009,1137.40953645491,28.7329010180919,0.559062200260591,1
76,1225.46410096583,987.61883876625,26.384378209289,0.332605495320264,0
76,1056.59302687213,569.206315564146,23.5909744411425,0.231485240560423,0
76,1337.86971022274,939.057482970058,22.1425170527837,0.229821581805751,0
76,1230.59156800525,788.07169872443,27.158732601071,0.213000043435111,1
76,1064.42864534266,1022.45967387117,22.4609467980614,0.204020769206727,1
76,725.872741939026,1113.18954613386,23.188127604505,0.198612554019815,0
76,1039.16446343148,1067.55434401416,26.0975923280809,0.181034287116678,1
76,963.027377246087,772.929423024368,26.3823010108491,0.180886527345745,1
76,976.432726012535,880.473605674908,28.1856643137483,0.176407471747337,1
76,1046.7580715198,804.157395065287,23.7147018033431,0.165296992764462,0
76,1238.34787521012,833.362442696778,23.3349040789538,0.156937492638526,1
76,1088.25618773622,609.594774066122,23.8049760114194,0.156427463708242,0
76,682.867184880282,973.212665285919,28.8812297511883,0.1508976701605,1
76,1035.40738215813,1088.32432578883,28.5125169818739,0.14999281101226,1
76,1240.77165490462,642.28471739073,24.1963115308697,0.145755807527225,0
76,775.946411206784,1119.32017568586,26.8532218957168,0.140031926942803,1
76,952.894057606027,983.200790008544,26.4802086107754,0.139153326965499,1
76,904.414828906033,1096.77824321562,24.5250906277609,0.137318729556113,0
76,887.719985465226,1138.77675059739,22.735630470978,0.129995594252274,1
76,885.156780061534,716.215340158296,23.6204336232138,0.127795263873492,1
76,1195.79464791292,655.941395695356,23.0373318341558,0.127542188278817,0
76,1160.41236390716,693.460822104359,28.562996695037,0.12419977731687,1
